Product	Date_Posted	Star_Rating	Title	Review_Text
Magpix IR-101 Midnight/Shot Infrared Night Vision Digital Camera	22-JUL-14	1	Bad camera.	You get what you pay for.  Bad camera.
Canon PowerShot SD1400IS 14.1 MP Digital Camera with 4x Wide Angle Optical Image Stabilized Zoom and 2.7-Inch LCD	17-JUL-14	3	auto focus on mine is broke i have to shut ...	auto focus on mine is broke i have to shut it off and turn it back on untill the focus works
Canon PowerShot SD1400IS 14.1 MP Digital Camera with 4x Wide Angle Optical Image Stabilized Zoom and 2.7-Inch LCD	31-JUL-14	5	never going to france again lol Great camera. 10/10 would take photos with it	I took this camera to france and as i was taking photos, some guy on a moped decides to snatch it out of my hand. never going to france again lol. Great camera. 10/10 would take photos with it again
Nikon Coolpix S8100 12.1 MP CMOS Digital Camera with 10x Zoom-Nikkor ED Lens and 3.0-Inch LCD	15-JUL-14	5	Great product	This camera is great for me.  I have benign familial trembling and this camera freezes the pic and gives me a great picture when other cameras gave me fuzzie pictures because of my tremors.
Nikon Coolpix S8100 12.1 MP CMOS Digital Camera with 10x Zoom-Nikkor ED Lens and 3.0-Inch LCD	20-JUL-14	5	Great camera. Works as advertised	Great camera.  Works as advertised.  Arrived on schedule.
Nikon Coolpix S3000 12.0MP Digital Camera with 4x Optical Vibration Reduction (VR) Zoom and 2.7-Inch LCD	15-JUL-14	5	Five Stars	my wife loved it
Nikon Coolpix S4000 12 MP Digital Camera with 4x Optical Vibration Reduction (VR) Zoom and 3.0-Inch Touch-Panel LCD	17-JUL-14	5	Very pleased.	This is a great little point and shoot.  I have been looking for a second camera to use for photographing very realistic dolls I paint and sell.  I'd been using a Coolpix S4000, and had good results, but thought I'd try another Nikon with 20MP.  It was horrible- all photos were blurred, so I sent it back within 24 hours of getting it.. I came back to the S4000, and don't regret it at all.  I got a different color from my first, to tell them apart (personal photos vs. photos for selling the dolls).  There are many different settings for outdoors, portraits, macro, landscape, etc.  I keep both of them set on auto flash, and the doll camera is kept on Macro most of the time, for close ups on fingernails and eyes- when I crop them, they don't lose sharpness.  I've used the auto-timer with great success when I want to be in a photo (family shots).  I did a LOT of 35mm SLR photography in the past, and while I still enjoy those photographs, the photos from this is definitely adequate for my needs- whether family photos, outdoor photos, to take to museums, etc.. Bottom line:  It is a good enough camera to have gotten another one, 3 years after getting the first.
Nikon Coolpix S4000 12 MP Digital Camera with 4x Optical Vibration Reduction (VR) Zoom and 3.0-Inch Touch-Panel LCD	23-JUL-14	1	Waste of money	Camera worked for two weeks and quit. I plan to return it when I return to US.
Nikon Coolpix S4000 12 MP Digital Camera with 4x Optical Vibration Reduction (VR) Zoom and 3.0-Inch Touch-Panel LCD	11-AUG-14	5	Cool Coolpix!	Great camera. Convenient size. The only thing I've run into is the pop-up flash is located in a bad spot -- the top left side where your finger has to be when holding the camera. I've owned this for a few years now, and I always forget. It doesn't stop it from flashing, but if it has to be on top, it would be better if it were located in the middle. Otherwise, I'm thrilled with this purchase.
Nikon Coolpix S1100pj 14 MP Digital Camera with 5x Wide Angle Optical Vibration Reduction (VR) Zoom and 3-Inch LCD and Built-in Projector	04-AUG-14	5	Five Stars	Came very quickly and works well, however I had trouble changing the language to english.
Nikon Coolpix S230 10MP Digital Camera with 3x Optical Zoom and 3 inch Touch Panel LCD	27-JUL-14	5	This was a great purchase. I had a camera exactly like this ...	This was a great purchase.  I had a camera exactly like this one, and just dropped it recently and broke the lens.  I knew I wanted another one just like it, and I had no trouble finding it on amazon!
Panasonic Lumix DMC-TS1 12MP Digital Camera with 4.6x Wide Angle MEGA Optical Image Stabilized Zoom and 2.7 inch LCD	28-JUL-14	5	Looks much better than other waterproof cameras (They are all ugly	Extremely waterproof and rugged. Looks much better than other waterproof cameras (They are all ugly!) and works just the same if not better picture quality.
Panasonic Lumix DMC-TS1 12MP Digital Camera with 4.6x Wide Angle MEGA Optical Image Stabilized Zoom and 2.7 inch LCD	31-JUL-14	5	Five Stars	Just a great camera with a great pic quality
Panasonic Lumix DMC-TS1 12MP Digital Camera with 4.6x Wide Angle MEGA Optical Image Stabilized Zoom and 2.7 inch LCD	10-AUG-14	2	beware	this camera failed on me- ended up taking on water when in Hawaii, had to buy a new camera while out there.  fortunately amazon refunded me.
Sony Cyber-shot DSC-W290 12 MP Digital Camera with 5x Optical Zoom and Super Steady Shot Image Stabilization	18-JUL-14	5	Five Stars	Great Camera and takes fabulous pictures.
Sony Cyber-shot DSC-W290 12 MP Digital Camera with 5x Optical Zoom and Super Steady Shot Image Stabilization	21-JUL-14	1	I returned this product.	Worst experience.  On/Off Button had issue. I returned this product.
Sony Cyber-shot DSC-W290 12 MP Digital Camera with 5x Optical Zoom and Super Steady Shot Image Stabilization	27-JUL-14	4	Four Stars	It was a gift to our grandchild.  He loves it.
Sony Cyber-shot DSC-W290 12 MP Digital Camera with 5x Optical Zoom and Super Steady Shot Image Stabilization	06-AUG-14	5	Five Stars	Great Camera for the price !
Sony Cyber-shot DSC-T90 12.1 MP Digital Camera with 4x Optical Zoom and Super Steady Shot Image Stabilization	20-JUL-14	1	One Star	Face did not slide down easily
Canon PowerShot SX200IS 12.1 MP Digital Camera with 12x Wide Angle Optical Image Stabilized Zoom and 3.0-inch LCD	07-AUG-14	1	and the picture quality is bad.	This camera is bulky, and the picture quality is bad.
Canon PowerShot SX200IS 12.1 MP Digital Camera with 12x Wide Angle Optical Image Stabilized Zoom and 3.0-inch LCD	09-AUG-14	5	GREAT POINT AND SHOOT EXCELLENT QUALITY OF THE PICS	GREAT POINT AND SHOOT EXCELLENT QUALITY OF THE PICS.I HAVE 5D MARK III ,BUT FROM TIME TO TIME I AM GETTING BACK TO THIS ONE:-)
Olympus Stylus 7010 12MP Digital Camera with 7x Dual Image Stabilized Zoom and 2.7 inch LCD	27-JUL-14	4	Four Stars	Camera was as the seller listed. and works OK.
Kodak EasyShare M381 Digital Camera	26-JUL-14	5	Five Stars	It's a nice digital camera. Very high quality.
Kodak EasyShare M381 Digital Camera	03-AUG-14	4	Great camera, my wife loved it before she stopped using it in lieu of het iPhone.	Great camera, my wife loved it before she stopped using it in lieu of het iPhone.
Pentax Optio I10 12.1 MP Digital Camera with 5x Wide Angle Optical Image Stabilized Zoom and 2.7-Inch LCD	19-JUL-14	5	Five Stars	Good replacement for my film camera that I didn't want to part with.
Nikon Coolpix S640 12.2MP Digital Camera with 5x Wide Angle Optical Vibration Reduction (VR) Zoom and 2.7-inch LCD	20-JUL-14	4	Pretty Good Camera!	I like the features the camera has (i.e. "zoom" and "macro") and the directions help make the camera easy to use. It's a good size to carry with you and it isn't too heavy.
Nikon Coolpix S570 12MP Digital Camera with 5x Wide Angle Optical Vibration Reduction (VR) Zoom and 2.7-Inch LCD	07-AUG-14	5	Does an excellent job for pictures or video	Bought this for a Christmas present and I worked well for my friend.  Does an excellent job for pictures or video. Light and compact.
Nikon Coolpix S70 12.1MP Digital Camera with 3.5-inch OLED Touch Screen and 5x Wide Angle Optical Vibration Reduction (VR) Zoom	15-JUL-14	5	This is the best camera I have ever owned	This is the best camera I have ever owned;  wouldnt trade it for anything else. Nikon brands are always 'tops' for me.
Casio Exilim EX-S8 12 MP Digital Camera with 4x Optical Zoom and 2.7-Inch LCD	10-AUG-14	5	Perfect replacement for my favorite camera	this was a replacement for the identical camera I dragged around the world.  I  killed my original camera when I fell down concrete stairs.  I was more upset about breaking my all-time favorite camera than hurting myself.  I was delighted to find a replacement.  Refurbished and works like new.
Sony DSC-W330 14.1MP Digital Camera with 4x Wide Angle Zoom with Digital Steady Shot Image Stabilization and 3.0 inch LCD	10-AUG-14	3	Glad I tried it but....	Not too happy with this camera. It doesn't take shots immediately but waits a second before clicking and by then, the shot is gone.  And I'm having problems with the card.  Have to get new ones way too often.  Think I'll invest in a better camera.
