Product	Date_Posted	Star_Rating	Title	Review_Text
Voyager (Outlander Book 3)	15-JUL-14	5	Five Stars	Each book gets better and better.  I've read them all.
Voyager (Outlander Book 3)	17-JUL-14	5	Excellent	Another book in her series of love and life in Scotland in the mid 1700's.  Excellent, well written, and a totally great read. 
Voyager (Outlander Book 3)	17-JUL-14	4	... the first three books in this series and absolutely love them! I can't wait to get into book ...	I have blown threw the first three books in this series and absolutely love them! I can't wait to get into book 4!
Voyager (Outlander Book 3)	17-JUL-14	5	couldn't put it down	I was somewhat disappointed with the 2nd book of this series, as I felt it did not beckon me to read it as the 1st book. But I am pleasantly surprised that this book was as good as the 1st, beckoning me to continue during my waking hours and causing me to lose much of my sleeping hours! Now I can't wait to find what life throws at Jamie & Claire in the 4th installment. I simply feel in love with the characters in the 1st book and continue to do so. The best series I have eve read!!
Voyager (Outlander Book 3)	17-JUL-14	4	Will Claire Randall leave her daughter to return to Jamie Fraiser?	Claire Randall after digging into research in present day Scottland finds Jami Fraiser. A political pamphlet printed by Alexander Malcom Edenboro was the key documentation that led to his discovery.  Clair now the widow of Frank Randall, returns to Boston and decides that now that she knows where Jamie is she must walk through the stone and go to him. Roger Wakefield falls in  love with with  Claire's daughter Brianna Ellen Randall , and promises that he will take of her .  With the help of Roger  and encouragement from her Brianna;, twenty years after her return from 18th century Scottland pregnant with her daughters, Claire enters the stone at Iverness once again to find Jamie her true love. Follow Claire and Jamie from their reunion in Edenboro on further adventures into the Caribbean  and beyond.. If you fell in love with this couple in the books, The Outlander, and The Dragonfly in Amber, you simply must keep reading about them in The Voyager. How can you not think of reading on into Jamie and Claire Frasier's lives? Each book is as good as the first one.
Voyager (Outlander Book 3)	17-JUL-14	5	a very good read	Exciting and surprising twists and turns to the Clair and Jamie epic adventure. What a pleasant tale of love and devotion in spite of hardship.. I look forward to following their adventures in the next book!
Voyager (Outlander Book 3)	18-JUL-14	4	Read up and enjoy	This book is full of adventure and the characters you fell in love with. There were some slow parts but overall a good read
Voyager (Outlander Book 3)	18-JUL-14	5	Lots of action! This series really keeps the reader ...	Lots of action!  This series really keeps the reader entertained.  I can't wait to read the next book in the series.
Voyager (Outlander Book 3)	19-JUL-14	5	Riveting	I love her style, witty and compelling.  Her characters are people you want to know better.  Can hardly wait to see what comes next.
Voyager (Outlander Book 3)	19-JUL-14	4	Excellent plot and engaging story - the only reason I ...	Excellent plot and engaging story - the only reason I didn't give it a 5, is it seems to drag a bit at times.
Voyager (Outlander Book 3)	19-JUL-14	3	Adventure over the top.	This is one adventure after another. Loved the previous book but feel this one was over the top with one life threatening event after the other. Clair is able to be rescued or rescue more than a marine.
Voyager (Outlander Book 3)	20-JUL-14	4	Four Stars	Great read . a bit slow in parts but still a gripping adventure.
Voyager (Outlander Book 3)	21-JUL-14	5	Voyager (Outlander)	Thoroughly enjoyed this sequel to the first book and cant wait to read the next one. Recommended for a rainy day!
Voyager (Outlander Book 3)	21-JUL-14	4	Four Stars	The third book in the "Outlander" series was the most enjoyable read so far.
Voyager (Outlander Book 3)	21-JUL-14	5	it is just as good as the first	I am re-reading the series, it is just as good as the first time
Voyager (Outlander Book 3)	22-JUL-14	5	What a great story. The characters are rich	What a great story. The characters are rich, conversation interesting, and the plot is exciting and romantic. Give me more!
Voyager (Outlander Book 3)	22-JUL-14	5	great	This is my second reading, I read it sometime in the 1990's. Wonderful stories, took a lot of research.
Voyager (Outlander Book 3)	23-JUL-14	5	Five Stars	Best series of books ever!
Voyager (Outlander Book 3)	23-JUL-14	5	Five Stars	my favorite in the series!!
Voyager (Outlander Book 3)	24-JUL-14	4	I think the extensive details of the love-making was unnecessary, but that's just me	This is the third in the Outlander Series, and I couldn't put it down.  The comparisons of life in 1750s to the 1960s were startling. I think the extensive details of the love-making was unnecessary, but that's just me.
